distance_pdi,borda sum
51.50476190476191,179
53.085714285714275,182
53.06666666666664,182
51.92380952380954,174
51.02857142857142,193
52.247619047619025,193
52.8952380952381,206
52.87619047619044,191
53.96190476190477,198
54.66666666666662,196
52.13333333333329,185
53.00952380952382,170
52.95238095238094,149
51.92380952380952,171
52.17142857142858,169
52.05714285714286,169
53.12380952380954,191
52.59047619047619,190
50.95238095238097,172
50.590476190476195,154
53.37142857142853,178
52.79999999999997,193
53.80952380952381,196
53.085714285714296,188
53.08571428571429,164
53.44761904761906,185
53.12380952380951,178
53.86666666666667,193
51.46666666666667,193
52.41904761904763,170
52.15238095238096,171
54.53333333333334,180
53.42857142857144,193
54.304761904761904,189
51.847619047619055,170
50.647619047619045,184
53.161904761904765,188
52.304761904761904,185
53.44761904761904,190
51.79047619047619,174
52.66666666666668,177
52.45714285714286,185
52.32380952380953,186
52.7428571428571,193
52.70476190476192,193
53.04761904761903,194
49.447619047619035,171
52.24761904761905,180
52.78095238095237,159
52.933333333333344,184
51.88571428571428,185
53.142857142857174,182
51.047619047619065,187
53.352380952380955,187
50.45714285714285,173
52.476190476190496,198
54.07619047619045,204
53.009523809523806,195
53.0857142857143,198
51.44761904761904,193
53.35238095238095,187
52.51428571428571,187
52.15238095238093,172
52.095238095238045,166
52.57142857142858,185
51.77142857142857,165
51.52380952380952,184
52.36190476190478,190
52.4952380952381,169
51.695238095238096,170
53.06666666666668,191
51.333333333333314,173
53.92380952380952,195
52.13333333333333,190
52.3047619047619,194
52.19047619047619,194
52.36190476190477,179
51.352380952380955,179
53.1047619047619,179
50.95238095238094,188
53.52380952380953,192
52.895238095238106,176
54.13333333333333,186
53.14285714285714,192
53.56190476190477,183
52.87619047619048,187
53.25714285714283,183
53.65714285714286,188
51.5047619047619,184
51.37142857142857,171
51.8095238095238,197
52.24761904761907,188
53.2952380952381,184
50.72380952380953,189
52.74285714285717,191
52.7047619047619,198
54.476190476190474,187
52.800000000000004,196
50.476190476190474,168
53.276190476190486,189
51.96190476190476,184
52.87619047619048,187
50.72380952380953,196
52.342857142857135,191
51.8095238095238,191
52.4190476190476,175
53.80952380952377,171
52.990476190476194,190
52.47619047619049,192
54.01904761904762,201
52.53333333333331,186
53.104761904761936,189
54.190476190476176,169
49.88571428571426,178
52.57142857142858,177
50.83809523809524,183
53.523809523809526,193
53.29523809523806,185
53.75238095238094,166
53.371428571428574,200
50.60952380952381,170
53.657142857142865,190
53.238095238095255,179
53.199999999999996,178
51.447619047619064,196
52.761904761904745,193
53.98095238095239,191
53.980952380952395,180
51.73333333333334,197
53.00952380952379,181
51.42857142857142,171
51.56190476190478,173
53.961904761904776,174
52.30476190476192,177
52.51428571428573,186
53.2,188
52.53333333333334,179
52.60952380952377,162
52.800000000000004,174
52.800000000000004,172
53.2761904761905,181
53.066666666666684,166
52.68571428571428,181
51.90476190476189,164
52.590476190476195,192
54.05714285714285,192
52.47619047619049,194
52.0,187
52.22857142857143,198
53.40952380952381,179
52.79999999999998,189
52.26666666666665,177
49.88571428571427,188
53.14285714285714,170
51.94285714285713,184
52.876190476190494,164
53.333333333333336,194
53.2,197
52.990476190476194,184
54.34285714285715,176
51.56190476190477,201
52.1904761904762,175
51.56190476190475,199
52.666666666666664,185
52.666666666666664,191
53.46666666666667,190
52.209523809523795,181
51.485714285714295,160
53.999999999999986,195
51.73333333333335,190
51.73333333333333,169
53.085714285714275,169
51.96190476190477,168
51.257142857142846,191
52.8952380952381,164
53.20000000000001,182
52.914285714285704,203
51.409523809523776,190
52.36190476190476,169
52.41904761904762,174
52.51428571428568,188
52.55238095238096,174
54.13333333333328,178
51.73333333333334,165
52.13333333333333,191
52.43809523809523,187
53.94285714285714,194
52.64761904761905,196
52.95238095238097,184
53.27619047619047,187
49.46666666666666,180
52.19047619047613,187
49.94285714285712,148
51.54285714285714,191
52.24761904761903,191
52.47619047619048,177
51.42857142857143,173
53.447619047619,191
52.78095238095236,178
53.37142857142859,188
52.11428571428573,169
52.723809523809535,180
53.6,184
51.98095238095239,183
53.31428571428571,194
51.771428571428565,188
53.199999999999974,190
52.0,191
53.65714285714287,185
53.08571428571428,180
52.6095238095238,186
53.352380952380955,201
53.180952380952405,193
52.59047619047618,190
53.71428571428571,183
52.8952380952381,189
52.95238095238095,190
53.142857142857146,196
52.97142857142857,185
54.24761904761901,198
52.83809523809519,162
51.65714285714286,178
52.87619047619048,185
52.400000000000006,182
51.60000000000001,181
52.79999999999999,178
51.31428571428571,165
52.9142857142857,197
53.06666666666668,178
53.35238095238094,167
52.133333333333326,170
52.8,197
52.590476190476195,186
51.18095238095237,187
52.552380952380965,170
52.87619047619046,193
53.523809523809526,190
53.02857142857142,186
50.66666666666667,181
53.92380952380952,195
53.37142857142857,195
52.62857142857144,161
53.714285714285715,176
52.57142857142858,181
51.69523809523808,200
52.552380952380936,178
53.276190476190465,181
51.904761904761905,165
53.71428571428571,193
52.85714285714286,192
51.33333333333336,189
52.57142857142857,177
52.933333333333344,175
52.80000000000002,196
52.8190476190476,190
51.1809523809524,157
52.03809523809525,174
53.180952380952384,181
51.33333333333332,146
52.323809523809494,182
52.247619047619054,198
51.42857142857142,186
50.99047619047618,172
52.85714285714285,182
52.66666666666667,190
52.1904761904762,193
52.24761904761905,173
52.552380952380965,193
52.34285714285715,167
52.800000000000004,188
52.80000000000002,201
52.62857142857142,169
51.84761904761905,186
51.84761904761902,182
52.114285714285636,180
53.90476190476189,200
53.60000000000001,176
52.8,195
53.61904761904762,169
50.22857142857141,186
50.83809523809523,193
53.80952380952382,177
54.13333333333334,175
51.52380952380951,187
52.8,192
52.55238095238094,161
54.000000000000014,182
50.895238095238085,197
53.25714285714287,194
53.54285714285715,184
50.971428571428554,194
50.2095238095238,195
52.41904761904763,172
53.504761904761914,181
52.304761904761904,177
51.542857142857144,158
52.05714285714285,163
53.58095238095236,185
52.57142857142858,192
52.01904761904762,168
52.704761904761874,192
52.628571428571455,171
53.8095238095238,188
50.99047619047617,169
53.29523809523809,187
53.00952380952378,194
51.999999999999986,175
52.74285714285713,189
51.48571428571427,169
52.57142857142856,182
52.93333333333333,196
51.676190476190456,172
51.25714285714287,150
53.33333333333332,174
53.48571428571431,198
54.51428571428571,202
52.01904761904763,177
52.514285714285734,196
52.533333333333324,183
54.076190476190476,187
52.89523809523809,194
52.07619047619047,185
53.7904761904762,196
51.447619047619014,187
53.06666666666666,194
51.54285714285713,182
54.28571428571426,198
52.78095238095237,199
51.16190476190476,173
53.48571428571427,200
52.8190476190476,187
51.7142857142857,169
53.12380952380954,153
51.08571428571429,168
52.41904761904763,185
52.838095238095235,168
52.81904761904761,195
52.190476190476204,176
49.82857142857142,185
53.08571428571426,187
52.819047619047616,185
52.62857142857142,186
52.666666666666664,168
54.000000000000014,192
51.46666666666665,193
53.82857142857141,186
53.63809523809523,182
53.37142857142855,192
50.780952380952385,181
51.180952380952355,192
52.647619047619024,162
52.57142857142858,189
53.276190476190486,203
53.54285714285714,190
52.97142857142857,195
53.40952380952382,185
53.84761904761905,174
52.83809523809523,192
52.99047619047619,196
51.84761904761908,189
52.51428571428571,175
50.952380952380956,159
52.17142857142858,151
53.44761904761901,161
51.35238095238094,189
51.88571428571427,197
52.971428571428554,196
52.9142857142857,179
51.485714285714295,192
53.06666666666669,156
53.123809523809534,197
53.16190476190476,158
53.84761904761905,193
53.314285714285724,188
53.73333333333335,175
53.33333333333335,190
53.219047619047636,168
52.609523809523765,177
52.323809523809494,157
52.895238095238085,198
51.82857142857142,183
50.76190476190472,194
52.038095238095224,192
51.54285714285714,183
53.942857142857136,199
50.72380952380951,172
52.99047619047618,174
50.552380952380965,187
52.095238095238095,192
52.45714285714284,194
52.209523809523795,189
52.933333333333344,192
52.95238095238095,161
51.99999999999999,184
53.047619047619065,197
51.77142857142857,163
51.92380952380952,194
52.590476190476195,180
53.35238095238095,158
53.599999999999994,194
53.18095238095239,200
52.857142857142875,198
52.66666666666666,186
53.63809523809526,184
51.82857142857144,196
52.59047619047619,186
51.08571428571428,167
53.561904761904756,186
53.504761904761885,186
52.80000000000001,173
51.84761904761901,182
51.35238095238096,192
53.27619047619047,192
53.60000000000001,151
50.20952380952379,174
52.19047619047619,196
53.73333333333332,187
51.485714285714316,175
52.72380952380952,190
54.32380952380953,201
51.466666666666654,198
51.69523809523809,175
53.12380952380953,185
53.828571428571436,175
50.952380952380935,173
52.571428571428584,159
52.19047619047619,172
51.5047619047619,193
52.85714285714287,190
52.53333333333332,191
51.50476190476192,176
53.73333333333333,188
50.64761904761906,188
54.20952380952381,190
50.62857142857141,190
52.095238095238095,189
51.21904761904758,172
52.76190476190473,181
53.180952380952384,180
53.523809523809526,190
52.4190476190476,180
53.23809523809524,188
51.5047619047619,176
51.009523809523806,162
52.05714285714286,189
54.13333333333334,184
52.952380952380956,184
48.9142857142857,175
53.142857142857146,190
52.99047619047618,198
53.409523809523805,201
52.64761904761907,193
52.07619047619049,191
54.0,169
53.238095238095234,177
53.295238095238105,199
52.74285714285715,171
51.8095238095238,173
52.17142857142856,190
53.65714285714286,183
53.75238095238097,177
51.942857142857136,155
50.857142857142854,176
53.20000000000001,193
53.37142857142858,188
52.342857142857135,175
53.752380952380975,183
52.609523809523814,170
53.44761904761906,181
51.42857142857141,181
53.21904761904762,199
53.00952380952379,191
52.761904761904766,183
53.2,162
50.89523809523809,186
52.17142857142855,186
51.56190476190474,165
51.828571428571415,172
53.58095238095238,186
52.07619047619049,180
52.4952380952381,186
53.2,188
52.74285714285714,170
52.79999999999999,183
53.314285714285724,187
52.838095238095235,188
53.409523809523805,185
53.58095238095239,177
51.866666666666674,171
52.55238095238095,185
54.49523809523808,193
52.9904761904762,178
51.56190476190476,183
51.714285714285715,198
52.895238095238085,159
54.01904761904762,195
53.1238095238095,188
51.942857142857086,154
52.34285714285717,180
50.19047619047617,149
50.6095238095238,173
51.219047619047615,190
52.914285714285725,163
52.400000000000006,172
52.51428571428571,184
51.961904761904776,192
51.8095238095238,186
53.48571428571431,186
53.35238095238096,183
52.26666666666663,173
53.19999999999999,190
50.38095238095238,183
53.02857142857141,191
52.97142857142858,159
52.8952380952381,191
53.27619047619048,197
53.02857142857144,205
53.390476190476186,177
52.799999999999976,185
53.00952380952383,189
52.24761904761904,191
52.59047619047619,165
53.42857142857144,184
53.1238095238095,189
53.600000000000016,188
52.57142857142858,183
53.00952380952383,184
53.08571428571428,191
52.68571428571429,195
51.94285714285715,157
53.90476190476192,186
53.12380952380952,182
54.133333333333326,184
52.019047619047605,171
52.22857142857142,183
53.18095238095236,185
52.704761904761824,189
52.400000000000006,183
53.104761904761915,185
53.371428571428574,182
51.4285714285714,188
52.74285714285715,158
52.62857142857141,183
54.26666666666667,184
52.114285714285714,185
52.4952380952381,191
53.39047619047619,200
52.304761904761904,184
52.66666666666667,178
52.076190476190476,192
52.647619047619045,181
51.219047619047615,166
53.142857142857146,166
52.78095238095233,178
53.295238095238105,182
53.02857142857143,183
52.59047619047618,204
52.83809523809523,186
52.285714285714285,197
52.26666666666667,193
52.590476190476195,179
53.18095238095237,180
52.076190476190455,188
49.657142857142844,182
50.41904761904761,182
53.733333333333306,190
52.59047619047618,181
52.20952380952381,167
52.32380952380954,204
53.50476190476191,173
51.352380952380926,174
50.97142857142856,196
51.58095238095238,186
53.10476190476192,188
51.40952380952379,204
53.18095238095235,184
54.32380952380953,188
52.66666666666667,192
52.876190476190466,198
52.47619047619048,200
51.2190476190476,176
53.29523809523811,183
51.7142857142857,189
52.93333333333332,192
52.85714285714285,196
51.67619047619048,182
49.8857142857143,168
50.685714285714255,181
51.84761904761904,185
53.40952380952382,172
51.714285714285715,178
51.61904761904762,173
52.38095238095237,195
52.628571428571426,196
52.723809523809514,169
52.609523809523814,185
52.285714285714285,164
53.7904761904762,196
52.87619047619049,191
53.84761904761905,169
53.33333333333324,191
51.828571428571415,201
52.2857142857143,196
52.8952380952381,180
50.66666666666667,189
53.257142857142846,174
52.26666666666668,185
53.77142857142858,162
52.019047619047605,181
52.2857142857143,193
52.30476190476188,166
51.21904761904763,179
52.057142857142864,190
52.91428571428571,176
52.209523809523816,176
51.88571428571427,181
52.971428571428575,188
52.114285714285714,185
53.33333333333336,200
53.714285714285715,183
51.06666666666666,190
52.8952380952381,191
53.1809523809524,194
51.88571428571423,189
53.409523809523805,176
52.8952380952381,196
52.00000000000001,182
53.08571428571429,185
52.01904761904764,169
52.171428571428564,175
50.85714285714285,189
52.79999999999999,188
51.65714285714286,154
53.028571428571425,179
52.43809523809524,195
52.91428571428574,193
52.552380952380965,183
53.82857142857142,197
51.257142857142846,170
51.98095238095239,163
51.42857142857142,178
52.01904761904762,196
51.25714285714285,197
53.56190476190476,189
52.24761904761903,194
50.72380952380952,190
52.41904761904758,189
52.72380952380951,184
52.68571428571429,187
50.89523809523808,192
50.9904761904762,171
53.52380952380953,176
52.68571428571428,183
52.45714285714286,195
53.18095238095239,179
53.600000000000016,200
52.34285714285714,188
52.09523809523809,192
53.599999999999994,176
52.13333333333334,191
52.68571428571429,193
53.18095238095237,182
53.42857142857142,195
53.104761904761915,191
53.37142857142859,194
50.64761904761903,170
52.152380952380945,195
50.15238095238095,189
50.85714285714287,153
54.85714285714287,191
53.10476190476192,179
51.142857142857146,199
50.15238095238096,183
52.34285714285712,187
52.70476190476192,188
50.590476190476195,189
53.6190476190476,189
52.47619047619048,191
52.59047619047618,179
51.88571428571428,172
52.97142857142858,189
53.085714285714296,184
53.61904761904761,186
52.64761904761905,162
52.8952380952381,177
53.16190476190476,193
52.800000000000004,195
52.99047619047619,192
53.295238095238105,187
54.228571428571435,176
52.53333333333331,190
53.33333333333331,192
54.53333333333329,180
52.22857142857144,174
53.12380952380952,185
52.266666666666666,185
51.39047619047619,193
52.93333333333334,189
52.647619047619045,195
50.495238095238086,177
52.07619047619049,186
52.476190476190474,196
51.18095238095237,195
51.14285714285712,196
51.5809523809524,181
52.36190476190475,176
48.019047619047605,168
53.86666666666665,179
51.885714285714286,166
53.18095238095239,193
53.847619047619055,195
51.56190476190472,184
52.8952380952381,194
53.37142857142857,177
52.457142857142856,198
52.78095238095238,190
52.228571428571406,190
52.133333333333304,188
53.12380952380954,171
51.67619047619047,181
52.11428571428572,162
52.171428571428585,181
51.52380952380951,174
52.17142857142858,190
53.5047619047619,183
53.56190476190476,179
52.704761904761924,189
52.28571428571428,180
51.82857142857143,156
52.72380952380949,183
51.71428571428568,180
52.62857142857144,179
52.36190476190476,186
53.59999999999998,201
52.45714285714284,188
53.33333333333335,188
52.80000000000001,192
53.180952380952384,193
52.857142857142854,170
52.761904761904766,178
53.066666666666684,199
51.79047619047618,182
51.94285714285715,177
52.87619047619047,186
51.12380952380951,174
51.58095238095239,190
53.31428571428572,186
51.752380952380946,182
52.095238095238095,191
53.104761904761915,167
51.40952380952378,190
51.40952380952378,180
49.73333333333334,152
53.29523809523809,185
50.41904761904763,191
50.914285714285725,184
54.742857142857126,175
52.85714285714284,193
52.95238095238097,179
51.54285714285715,163
51.885714285714286,182
50.380952380952365,178
52.0952380952381,175
51.9047619047619,188
53.75238095238095,192
53.06666666666668,180
53.333333333333336,184
53.10476190476191,173
53.86666666666667,189
54.40000000000002,181
53.67619047619043,175
49.59999999999998,202
51.599999999999994,196
52.78095238095238,193
51.96190476190474,176
53.69523809523809,197
52.62857142857143,187
52.68571428571426,186
52.55238095238095,193
51.428571428571416,175
51.4857142857143,185
51.542857142857166,186
53.1047619047619,186
52.304761904761904,192
53.352380952380955,175
50.76190476190476,160
51.16190476190475,199
52.9904761904762,189
52.91428571428571,181
52.83809523809525,178
51.44761904761905,174
52.66666666666668,204
52.45714285714285,188
52.8,187
52.28571428571427,181
52.66666666666666,192
50.91428571428571,176
51.4095238095238,190
51.2952380952381,161
53.028571428571425,182
51.94285714285714,159
52.20952380952381,177
50.24761904761906,189
50.64761904761905,190
53.58095238095237,171
53.08571428571429,185
50.990476190476194,175
51.77142857142858,167
52.28571428571428,198
52.51428571428569,166
51.828571428571436,184
51.90476190476191,182
52.647619047619045,189
53.63809523809525,192
53.599999999999994,186
52.304761904761875,187
52.93333333333334,169
51.46666666666667,181
53.94285714285715,193
54.28571428571429,193
53.56190476190477,193
49.77142857142857,173
53.676190476190484,184
52.01904761904764,183
52.87619047619049,189
51.276190476190465,169
52.83809523809521,189
53.31428571428573,182
52.64761904761903,198
51.52380952380952,156
53.50476190476189,196
53.02857142857142,200
52.13333333333332,186
52.19047619047619,190
52.114285714285714,180
53.733333333333356,194
53.35238095238093,167
51.980952380952395,168
53.52380952380953,173
51.88571428571429,188
53.657142857142865,188
52.304761904761904,191
54.2095238095238,191
50.514285714285705,172
52.15238095238096,175
54.1714285714286,186
51.12380952380952,192
